image_name,point_0_x,point_0_y,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y,point_5_x,point_5_y,point_6_x,point_6_y,point_7_x,point_7_y,point_8_x,point_8_y,point_9_x,point_9_y,point_10_x,point_10_y,point_11_x,point_11_y,point_12_x,point_12_y,point_13_x,point_13_y,point_14_x,point_14_y,point_15_x,point_15_y,point_16_x,point_16_y,point_17_x,point_17_y,point_18_x,point_18_y,point_19_x,point_19_y,point_20_x,point_20_y,class_name
peace_446_keypoints,-0.0,0.0,-1.594,2.536,-1.228,5.075,3.847,9.294,2.458,8.818,-1.64,10.067,-1.524,14.179,-1.992,17.629,-2.196,20.64,0.002,10.0,3.435,14.285,4.863,17.127,6.453,19.54,1.501,9.536,5.18,11.217,3.277,9.765,2.518,8.4,2.18,8.125,4.002,9.792,3.763,8.477,2.781,7.96,peace
peace_447_keypoints,-0.0,0.0,-1.684,2.526,-2.421,6.0,0.105,6.947,2.421,8.737,-2.316,10.0,-3.158,14.105,-3.789,17.684,-4.316,20.421,0.0,10.0,1.895,14.737,3.263,17.999,4.316,20.421,2.21,8.737,4.21,11.895,2.947,10.947,1.789,8.421,4.105,7.368,3.474,9.158,3.368,8.526,2.526,8.105,peace
peace_448_keypoints,-0.0,0.0,-3.208,1.961,-4.617,6.001,-2.898,8.879,-0.539,10.819,-3.782,11.987,-4.697,16.914,-5.654,20.934,-6.187,24.253,0.9,9.96,0.418,14.413,1.503,18.341,1.452,17.207,2.447,8.981,3.676,13.584,0.24,10.444,-0.708,9.576,3.748,7.559,3.122,8.837,1.787,9.465,-0.121,10.005,peace
peace_449_keypoints,-0.0,0.0,-1.67,1.404,-2.154,4.826,0.295,7.379,2.943,8.792,-2.024,10.164,-2.71,14.613,-3.303,18.263,-3.887,22.255,0.472,9.988,2.641,15.05,4.318,18.532,5.736,20.769,2.718,8.911,5.059,11.695,2.388,9.373,1.793,8.252,4.832,7.042,4.967,7.947,4.175,8.08,3.156,8.218,peace
peace_44_keypoints,-0.0,0.0,-2.024,1.429,-2.857,4.048,-0.357,5.476,2.143,6.786,-2.619,10.0,-4.643,14.643,-5.238,17.5,-5.119,20.238,0.0,10.0,0.833,16.31,1.786,19.524,2.857,23.69,2.738,8.571,3.809,12.381,2.5,8.81,1.786,6.667,5.357,6.31,5.714,7.381,4.048,5.595,3.333,4.167,peace
peace_450_keypoints,-0.0,0.0,-1.225,1.557,-1.502,5.174,0.658,6.915,3.693,8.36,-0.761,10.285,-1.449,14.385,-1.958,17.909,-2.055,20.95,1.566,9.876,4.281,14.382,5.86,17.292,7.514,19.745,3.918,8.343,6.139,10.865,4.108,9.339,2.559,8.225,5.434,6.201,5.83,6.956,4.852,7.37,3.856,7.561,peace
peace_451_keypoints,-0.0,0.0,-1.772,1.393,-2.278,4.43,0.0,7.089,2.911,8.734,-2.025,10.126,-2.911,15.063,-3.797,18.987,-4.177,22.279,0.0,10.0,3.038,15.19,4.81,18.987,6.076,21.899,1.899,9.494,5.696,11.646,3.418,9.367,2.025,8.101,4.683,7.215,4.43,10.0,4.43,8.101,3.038,8.101,peace
peace_452_keypoints,-0.0,0.0,-2.52,1.919,-3.122,6.359,-1.577,9.283,2.692,8.853,-2.064,10.083,-2.407,14.512,-3.423,18.32,-3.946,21.457,0.788,9.968,3.703,14.658,5.135,17.977,6.681,20.903,2.557,8.729,5.758,10.809,3.615,9.206,2.516,7.692,4.647,5.788,4.751,8.382,4.066,7.499,2.77,7.551,peace
peace_453_keypoints,-0.0,0.0,0.617,-0.511,1.044,-0.438,1.847,0.273,1.9,-0.291,-2.345,8.276,-1.59,15.939,-2.167,20.333,-2.265,24.236,0.002,10.0,4.485,15.703,6.79,18.962,8.624,21.876,2.413,10.326,6.295,12.093,3.885,9.962,2.488,8.092,3.509,9.325,6.692,11.06,5.086,9.64,3.073,8.281,peace
peace_454_keypoints,-0.0,0.0,-2.283,1.57,-3.176,4.873,-0.746,7.377,2.037,8.87,-1.478,10.95,-2.391,15.945,-3.215,20.229,-3.807,23.792,1.405,9.9,3.784,15.648,5.895,19.583,7.244,22.727,3.969,8.311,6.189,11.815,3.037,9.081,1.807,7.618,6.063,6.05,5.331,7.65,4.089,8.02,2.578,8.55,peace
peace_455_keypoints,-0.0,0.0,-2.232,1.328,-3.052,4.325,-0.72,6.875,2.481,8.37,-1.157,10.946,-1.9,16.156,-2.626,20.116,-3.117,23.636,1.927,9.812,4.539,15.252,6.29,18.971,7.81,21.74,4.106,7.934,6.517,11.31,3.676,9.225,1.917,8.285,5.901,4.981,5.538,6.96,4.589,7.192,2.689,7.656,peace
peace_456_keypoints,-0.0,0.0,-2.263,1.044,-3.492,3.721,-1.554,6.478,1.133,8.466,-2.385,10.414,-3.325,15.491,-4.67,18.928,-5.129,22.226,0.268,9.996,2.748,15.278,4.189,18.677,5.244,21.699,2.905,8.441,4.974,11.576,2.029,9.212,-0.007,8.482,4.517,6.139,4.154,7.283,3.143,7.424,1.63,7.826,peace
peace_457_keypoints,-0.0,0.0,-3.002,2.282,-4.012,5.316,-2.365,7.459,0.131,8.852,-2.672,10.779,-3.358,15.037,-4.438,18.645,-4.803,22.651,-0.006,10.0,1.976,14.957,3.373,18.256,4.472,20.669,1.798,8.381,3.655,11.757,0.852,9.364,-0.686,8.577,3.488,6.77,2.674,7.97,1.78,8.154,0.321,8.383,peace
peace_458_keypoints,-0.0,0.0,-2.418,1.316,-4.299,4.292,-2.341,6.7,0.633,8.453,-2.801,10.425,-4.141,15.444,-5.113,19.175,-5.705,22.645,0.269,9.996,2.142,15.483,3.471,18.798,4.925,21.854,2.682,8.296,4.012,11.738,1.286,9.341,-0.14,8.208,4.317,6.094,3.564,7.257,2.412,7.402,0.755,8.066,peace
peace_459_keypoints,-0.0,0.0,-2.447,2.678,-2.548,7.125,-0.06,9.369,3.121,10.886,4.183,9.66,4.024,12.175,4.785,14.285,4.975,14.488,5.484,8.363,6.313,12.011,3.596,12.044,3.169,10.612,6.463,7.291,6.171,11.534,4.146,10.84,3.325,9.396,7.252,6.017,6.367,7.839,4.827,9.208,3.133,10.493,peace
peace_45_keypoints,-0.0,0.0,-1.687,2.093,-1.471,4.981,1.251,5.866,4.402,6.261,1.338,10.648,0.887,15.411,1.138,19.091,1.846,22.406,4.08,9.13,6.752,16.026,8.607,19.098,11.018,21.65,5.612,6.936,8.66,11.219,5.239,7.682,3.683,6.014,8.056,4.015,8.409,5.673,6.07,4.705,4.542,3.164,peace
peace_460_keypoints,-0.0,0.0,-2.465,1.436,-4.019,4.349,-2.08,6.926,0.705,8.358,-2.735,10.817,-3.493,15.586,-4.656,19.114,-4.955,22.246,-0.005,10.0,2.384,15.691,3.963,18.903,5.033,21.751,2.581,8.437,4.542,11.888,1.863,9.704,1.092,8.848,4.398,6.017,3.688,7.66,2.688,7.684,0.821,7.979,peace
peace_461_keypoints,-0.0,0.0,-1.45,0.847,-1.798,3.772,-0.43,4.974,1.225,5.619,-1.308,9.655,-1.808,13.559,-2.336,17.033,-2.368,19.831,1.289,9.916,3.48,13.861,4.946,16.56,6.29,19.055,2.94,8.841,4.906,10.972,3.054,8.942,2.221,7.705,4.221,7.038,4.687,9.266,3.868,8.244,3.477,7.194,peace
peace_462_keypoints,-0.0,0.0,-2.274,1.474,-3.095,4.642,-1.853,6.924,0.75,8.229,-2.437,10.201,-3.322,14.882,-4.017,18.278,-4.373,21.43,-0.003,10.0,2.141,14.81,3.892,18.353,5.034,21.104,2.044,8.649,4.479,11.821,1.836,9.355,1.583,8.782,3.622,7.2,3.538,8.132,2.596,7.817,0.978,8.105,peace
peace_463_keypoints,-0.0,0.0,-1.479,0.773,-0.573,2.571,0.938,5.093,1.618,6.8,-2.006,9.714,-2.193,14.453,-2.768,18.453,-3.307,21.461,-0.006,10.0,3.218,14.809,4.913,18.306,6.215,20.954,1.818,9.422,5.086,11.92,3.07,9.985,2.18,8.404,3.146,8.111,5.229,10.92,3.667,9.171,1.928,7.984,peace
peace_464_keypoints,-0.0,0.0,-0.925,0.846,-0.058,3.23,1.124,5.818,1.874,7.265,-1.736,9.817,-2.301,14.096,-3.078,18.065,-3.764,21.096,0.245,9.997,2.713,15.066,4.433,18.793,5.511,21.382,2.117,9.762,3.536,14.325,4.537,18.792,2.834,8.919,3.872,8.592,5.062,11.7,3.8,10.884,3.357,9.015,peace
peace_465_keypoints,-0.0,0.0,-2.688,2.043,-3.548,6.021,-1.935,8.279,0.323,10.322,-3.333,10.645,-4.193,14.946,-5.054,18.602,-5.591,21.612,0.0,10.0,1.075,15.483,2.688,19.032,3.763,21.935,2.043,8.602,3.226,12.688,0.968,10.0,0.323,8.709,3.656,6.882,2.796,8.709,1.828,9.355,0.215,9.677,peace
peace_466_keypoints,-0.0,0.0,-2.475,3.04,-2.355,8.073,0.173,9.734,2.962,10.996,2.894,10.666,4.0,14.345,6.227,13.999,2.716,10.358,3.966,9.18,6.178,13.206,2.765,11.152,2.757,10.004,4.996,8.047,5.106,11.359,3.442,9.978,2.488,9.256,5.848,6.607,5.529,8.397,4.388,9.552,2.871,10.555,peace
peace_467_keypoints,-0.0,0.0,0.206,1.477,4.622,5.377,4.023,8.793,3.505,10.478,-0.785,9.786,-0.995,14.44,-1.324,18.249,-1.108,21.337,-0.002,10.0,4.185,14.576,6.238,17.731,7.857,20.086,0.857,9.987,4.898,12.757,3.719,9.696,2.367,8.487,2.019,9.073,3.986,10.842,3.974,9.982,3.799,7.964,peace
peace_468_keypoints,-0.0,0.0,-2.236,2.935,-2.24,7.206,0.332,9.274,2.725,10.919,-0.766,11.581,-0.718,16.179,-0.791,20.011,-0.84,23.277,3.067,9.518,4.58,15.572,6.902,18.915,8.792,21.652,4.125,7.667,6.325,12.377,3.009,9.865,2.214,9.091,5.436,6.0,5.417,8.026,4.164,9.346,2.513,10.279,peace
peace_469_keypoints,-0.0,0.0,-2.088,2.709,-2.2,6.966,0.329,9.298,3.048,10.731,-0.867,11.437,-0.629,15.857,-0.88,19.918,-1.015,23.308,2.975,9.547,4.519,15.399,6.94,19.161,8.881,21.91,4.237,7.833,5.586,12.41,3.024,9.865,2.348,8.991,5.677,5.874,5.2,8.447,4.283,9.565,2.829,10.004,peace
peace_46_keypoints,-0.0,0.0,-2.186,1.659,-3.079,4.23,-1.202,5.483,1.262,6.959,-2.764,10.156,-4.104,14.012,-4.993,16.931,-5.18,20.19,0.025,10.0,0.92,15.686,1.549,19.049,2.875,22.402,2.216,8.69,3.89,11.922,1.864,8.462,0.913,6.964,4.97,6.092,4.868,7.141,3.223,5.885,2.386,4.269,peace
peace_470_keypoints,-0.0,0.0,-2.692,2.482,-3.658,7.074,-1.258,9.408,1.696,10.869,2.368,9.967,2.88,13.352,1.554,11.9,3.255,15.018,4.283,9.036,6.782,13.473,4.26,15.041,3.692,15.294,5.139,7.843,4.688,11.945,2.555,10.799,0.506,11.137,5.97,6.531,5.009,8.372,3.557,9.7,1.642,10.631,peace
peace_471_keypoints,-0.0,0.0,-2.153,1.59,-2.565,5.722,-0.46,7.913,2.323,9.818,-1.698,10.309,-1.507,14.368,-1.744,18.275,-1.903,21.152,-0.001,10.0,3.468,14.168,5.596,17.377,7.221,19.831,1.382,9.627,4.87,11.445,5.733,17.667,1.7,8.057,4.431,6.193,4.771,10.641,3.62,8.741,2.125,9.026,peace
peace_472_keypoints,-0.0,0.0,3.834,2.402,8.169,5.646,8.004,10.048,7.641,12.416,0.468,9.722,4.491,11.378,6.562,11.666,6.975,10.66,0.0,10.0,5.157,13.134,6.468,11.722,5.729,9.63,0.0,10.0,4.391,13.337,5.777,11.625,4.705,8.973,0.149,10.038,3.986,11.806,5.222,10.691,3.96,8.783,peace
peace_473_keypoints,-0.0,0.0,2.695,2.043,6.881,5.638,7.055,9.407,6.995,11.967,0.148,9.325,4.149,11.084,6.273,11.48,5.897,9.256,-0.001,10.0,4.286,12.823,6.081,11.093,5.365,9.398,-0.242,9.999,3.413,13.254,5.021,10.653,4.065,8.474,-0.289,9.661,3.859,11.227,3.816,9.922,3.967,8.763,peace
peace_474_keypoints,-0.0,0.0,-2.737,2.28,-3.454,7.108,-0.485,9.848,2.641,11.414,0.687,10.695,2.655,12.216,2.565,11.656,2.627,10.611,3.137,9.495,3.045,12.499,2.475,11.096,1.988,8.071,4.114,8.418,3.65,11.252,3.285,9.701,1.63,8.704,5.537,7.27,4.929,9.207,3.748,10.431,2.569,10.965,peace
peace_475_keypoints,-0.0,0.0,-3.026,2.982,-3.3,7.696,-0.806,10.476,2.104,11.848,2.932,10.256,1.573,12.609,1.876,12.444,1.951,10.986,3.444,9.388,2.46,13.229,2.015,11.974,2.077,11.075,4.076,7.943,3.073,11.675,2.186,11.056,0.637,9.22,5.451,6.921,4.756,9.266,3.616,10.357,1.812,11.456,peace
peace_476_keypoints,-0.0,0.0,1.792,1.226,2.159,3.384,3.256,6.108,3.787,8.313,-1.297,8.915,4.27,10.684,5.767,10.129,5.343,9.115,0.0,10.0,4.588,11.756,5.579,8.29,3.467,7.24,-1.049,9.61,2.866,10.908,5.237,9.174,3.338,8.006,-1.756,9.588,1.653,10.472,2.242,9.032,2.926,8.514,peace
peace_477_keypoints,-0.0,0.0,-3.469,1.735,-5.714,6.327,-3.98,9.082,-2.041,10.306,-3.571,9.898,-1.837,11.633,-0.612,11.531,-0.918,10.816,0.0,10.0,-0.204,12.449,-1.224,11.531,-1.429,9.184,0.306,9.898,-0.612,12.245,-0.816,11.633,-1.633,9.898,2.143,10.204,0.816,10.51,-0.102,11.021,-1.633,10.918,peace
peace_478_keypoints,0.0,0.0,-3.421,1.223,-3.219,2.516,-3.195,6.53,-1.194,4.097,2.619,10.617,2.85,3.758,-2.395,6.856,-2.039,3.576,-0.001,9.999,0.459,6.283,-2.904,4.708,-3.323,5.117,0.806,11.665,-2.339,6.224,-2.897,6.047,-0.683,4.08,1.754,11.749,-2.506,5.955,-2.19,5.983,-1.233,5.24,peace
peace_479_keypoints,-0.0,0.0,-3.663,1.683,-5.841,5.94,-4.653,8.316,-2.574,9.9,-2.871,11.286,-1.683,10.989,-1.485,10.197,-2.376,9.306,-0.099,10.0,0.594,14.058,-0.594,9.306,-1.287,8.811,1.089,9.207,1.485,13.266,-0.099,10.0,-0.891,9.207,2.277,8.217,1.584,9.801,0.396,10.495,0.0,9.504,peace
peace_47_keypoints,-0.0,0.0,-1.722,1.916,-2.433,4.686,-0.985,6.253,0.962,7.417,-2.315,10.113,-3.972,14.019,-4.605,16.556,-4.71,18.904,0.002,10.0,-0.269,15.039,-0.093,17.792,0.021,20.886,2.224,8.457,2.836,11.924,1.353,8.583,0.635,7.464,4.615,6.555,3.87,7.552,2.685,6.278,2.046,4.927,peace
peace_480_keypoints,-0.0,0.0,-3.697,1.873,-5.152,5.64,-3.513,7.795,-1.563,9.923,-3.055,10.777,-3.63,15.096,-4.058,18.675,-3.988,22.002,0.006,10.0,1.466,14.982,3.139,18.799,4.296,21.411,1.556,8.62,3.136,12.55,-0.046,9.38,-0.21,8.664,2.797,7.266,2.445,9.275,0.885,9.302,-1.504,9.398,peace
peace_481_keypoints,-0.0,0.0,-3.28,2.381,-4.641,6.839,-2.452,9.342,0.229,11.113,-3.03,12.583,0.514,12.789,-0.029,11.935,0.249,10.202,2.025,9.793,2.405,13.504,2.327,13.853,0.249,10.202,3.271,8.643,2.29,12.38,0.97,10.583,0.102,9.876,4.405,7.503,3.744,8.822,2.037,9.906,0.172,10.551,peace
peace_482_keypoints,-0.0,0.0,-4.007,1.559,-5.702,5.758,-4.516,8.313,-2.787,10.068,-3.209,11.202,-4.558,15.73,-5.361,19.682,-5.949,23.18,0.47,9.988,0.845,16.159,1.949,19.952,3.045,23.408,1.562,8.726,2.576,13.42,-1.215,10.03,-1.35,9.135,2.761,7.236,1.57,9.063,-0.331,9.447,-2.902,9.959,peace
peace_483_keypoints,-0.0,0.0,-3.682,2.094,-4.885,5.736,-4.089,8.273,-2.78,9.949,-2.76,10.906,-4.054,15.4,-4.732,18.711,-5.104,21.378,-0.013,10.0,0.944,15.3,2.074,18.575,2.661,21.33,1.446,8.482,2.38,12.612,-1.179,10.236,-1.733,9.076,2.691,6.862,1.555,8.586,-0.246,8.941,-2.682,9.522,peace
peace_484_keypoints,-0.0,0.0,-3.635,2.171,-4.989,6.097,-3.917,8.645,-2.479,10.235,-2.55,10.865,-3.778,15.201,-4.531,18.679,-4.689,21.603,0.009,10.0,1.017,15.26,2.029,18.644,3.014,21.508,1.397,8.676,2.327,12.481,-1.024,10.158,-1.495,9.142,2.364,7.271,1.408,8.884,-0.243,9.18,-2.594,10.033,peace
peace_485_keypoints,-0.0,0.0,-3.571,2.306,-5.196,6.167,-4.294,8.703,-2.671,10.053,-2.648,11.223,-4.258,15.829,-4.934,19.248,-5.519,21.919,-0.013,10.0,0.74,15.729,1.659,19.116,2.567,21.969,1.346,8.803,2.071,13.15,-1.593,10.776,-1.935,9.613,2.38,7.293,1.138,9.019,-0.765,9.589,-2.78,9.95,peace
peace_486_keypoints,-0.0,0.0,-3.251,2.052,-5.211,5.71,-4.287,8.087,-2.468,9.654,-2.608,10.622,-3.658,15.062,-4.251,18.511,-4.679,21.31,0.005,10.0,1.216,14.802,2.333,18.336,3.197,21.357,1.505,8.717,2.084,12.184,-0.88,9.535,-1.286,8.395,2.452,7.157,1.278,8.521,-0.196,8.738,-2.402,9.116,peace
peace_487_keypoints,-0.0,0.0,-3.482,1.881,-5.126,5.891,-4.429,8.161,-3.128,9.786,-2.991,10.824,-3.981,15.751,-4.806,19.319,-5.241,22.041,0.004,10.0,1.015,15.593,1.955,19.001,2.571,22.002,1.632,8.803,2.067,12.643,-1.443,10.358,-1.684,9.324,2.628,7.313,1.103,8.506,-0.754,9.086,-3.135,9.578,peace
peace_488_keypoints,-0.0,0.0,-3.36,1.775,-5.483,5.573,-4.344,7.71,-1.843,8.348,-2.825,10.56,-2.214,12.742,-0.551,12.281,-2.486,8.297,-0.0,10.0,1.123,13.202,0.755,8.872,0.278,8.274,1.723,9.002,2.011,12.382,1.319,9.249,0.604,8.353,2.901,7.838,2.692,9.133,2.508,9.467,1.775,8.36,peace
peace_489_keypoints,-0.0,0.0,-2.204,1.096,-2.608,3.304,-1.02,5.476,-0.5,7.036,-1.337,9.861,-0.874,14.536,-0.992,18.168,-0.653,21.277,0.001,10.0,3.28,12.515,3.543,9.043,-0.358,21.997,1.934,9.378,3.469,11.363,3.716,10.797,2.86,7.627,3.48,6.96,3.887,9.951,4.075,9.9,2.86,7.627,peace
peace_48_keypoints,-0.0,0.0,-1.758,1.053,-2.389,3.607,-1.239,5.226,0.596,6.598,-2.759,10.26,-4.3,13.835,-5.456,16.851,-6.022,19.759,-0.001,10.0,0.476,15.278,0.565,18.433,1.126,21.501,2.122,8.27,3.176,11.37,1.671,8.475,0.897,6.909,4.684,5.607,4.008,6.585,2.805,5.341,1.796,3.818,peace
peace_490_keypoints,-0.0,0.0,-3.475,1.807,-5.344,5.319,-4.388,7.099,-3.619,8.899,-2.818,10.978,-4.064,14.986,-4.628,18.351,-5.068,21.137,-0.004,10.0,0.811,14.72,1.81,17.72,2.487,20.379,1.493,8.227,1.976,11.663,1.251,11.934,-4.075,8.195,2.319,6.342,0.385,7.598,-1.26,8.066,-3.443,8.784,peace
peace_491_keypoints,-0.0,0.0,-3.514,1.799,-6.1,5.156,-5.019,7.284,-4.091,8.845,-3.087,11.175,-4.54,15.199,-5.33,19.063,-5.828,21.926,0.002,10.0,0.439,15.491,1.316,18.514,1.962,21.168,1.267,8.032,1.669,12.168,0.909,12.339,-4.243,8.277,2.492,6.651,0.373,7.828,-1.503,8.496,-3.513,8.789,peace
peace_492_keypoints,-0.0,0.0,-1.851,2.107,-2.831,5.486,-1.088,8.027,0.25,9.25,-2.203,10.966,-3.028,15.161,-3.15,17.892,-3.529,20.412,-0.001,10.0,1.891,14.899,2.945,18.325,3.823,20.554,2.364,8.311,3.047,10.217,1.276,8.838,0.594,8.182,4.006,6.46,4.439,7.866,3.716,7.703,2.715,6.953,peace
peace_493_keypoints,-0.0,0.0,-1.812,2.148,-2.536,5.681,-0.949,8.392,0.351,9.438,-2.423,10.751,-3.112,14.852,-3.505,17.732,-3.913,20.133,-0.001,10.0,1.41,14.866,2.401,17.908,3.37,20.857,2.275,8.609,3.041,10.26,1.249,8.75,0.604,8.034,3.946,6.685,4.354,8.034,3.743,7.886,2.682,7.458,peace
peace_494_keypoints,-0.0,0.0,-2.278,2.538,-3.989,5.725,-3.448,8.258,-2.45,9.327,-2.533,10.542,-2.989,14.4,-3.183,17.091,-3.208,20.173,0.001,10.0,0.776,14.023,1.65,16.912,2.642,18.751,1.852,8.664,1.379,10.047,-0.424,7.612,-0.424,7.612,3.487,7.117,2.279,7.461,0.289,6.947,-0.751,6.485,peace
peace_495_keypoints,-0.0,0.0,-1.755,2.14,-2.688,5.357,-0.692,8.213,1.097,9.27,-2.2,10.588,-2.947,14.638,-3.243,17.228,-3.816,19.88,-0.001,10.0,1.605,14.593,2.575,18.066,3.389,20.409,2.566,8.456,3.144,10.173,1.456,8.704,0.829,8.067,4.22,6.729,4.632,7.704,3.942,7.663,2.987,7.295,peace
peace_496_keypoints,-0.0,0.0,-1.792,2.181,-2.589,5.467,-0.823,8.386,0.821,9.445,-2.285,10.778,-3.037,14.714,-3.551,17.561,-3.944,20.1,-0.001,10.0,1.633,14.928,2.406,18.062,3.306,20.036,2.506,8.513,2.967,10.205,1.276,8.497,0.779,7.944,4.195,6.732,4.52,7.793,3.849,7.75,3.012,7.366,peace
peace_497_keypoints,-0.0,0.0,-1.958,2.012,-2.872,5.481,-0.986,8.337,0.631,9.204,-2.611,10.579,-3.531,14.535,-3.815,17.209,-4.227,19.712,0.001,10.0,1.183,14.831,1.977,18.082,2.709,20.471,2.285,8.705,2.657,10.189,0.961,8.366,0.499,7.967,3.886,6.856,4.265,7.854,3.667,7.771,2.846,7.534,peace
peace_498_keypoints,-0.0,0.0,-1.849,2.266,-2.626,5.611,-1.03,8.258,0.222,9.298,-2.356,10.786,-2.948,14.558,-3.285,17.34,-3.838,19.983,-0.002,10.0,1.552,14.62,2.421,17.798,3.297,20.133,2.378,8.461,2.96,10.299,1.159,8.443,0.45,7.753,3.768,6.667,4.305,7.86,3.84,7.867,2.85,7.612,peace
peace_499_keypoints,-0.0,0.0,-1.944,2.393,-2.932,5.756,-1.063,8.474,-0.053,9.722,-2.489,11.056,-3.167,15.033,-3.541,18.085,-4.115,20.599,0.001,10.0,1.609,15.364,2.419,18.573,3.328,20.803,2.418,8.574,3.014,10.671,1.377,9.158,0.717,8.228,3.93,6.937,4.459,8.181,3.977,8.178,2.96,7.893,peace
peace_49_keypoints,-0.0,0.0,-1.847,1.594,-2.672,4.083,-1.455,5.636,0.432,7.105,-2.813,10.237,-4.702,14.223,-5.612,16.95,-6.186,19.635,-0.001,10.0,-0.115,15.468,0.165,18.615,0.598,22.084,1.915,8.056,2.837,11.805,1.089,8.727,0.446,7.216,4.418,6.266,3.537,7.399,2.209,5.861,1.328,4.265,peace
peace_4_keypoints,-0.0,0.0,-1.848,2.106,-3.391,5.935,-1.448,9.367,1.311,11.767,-2.922,11.074,-2.962,15.859,-2.927,19.185,-2.606,22.24,-0.002,10.0,2.134,16.399,3.322,19.965,4.708,23.385,2.506,9.11,4.05,12.169,2.26,9.599,0.597,7.116,5.216,6.852,5.491,9.025,3.639,7.353,1.888,4.998,peace
peace_500_keypoints,-0.0,0.0,-1.838,2.336,-2.86,5.783,-0.789,8.414,0.65,9.247,-2.324,10.896,-3.173,14.884,-3.546,17.579,-4.011,20.286,0.003,10.0,1.463,14.981,2.411,18.338,3.557,21.1,2.62,8.496,3.172,10.4,1.431,8.76,0.85,7.993,4.246,6.663,4.694,7.826,4.139,7.904,3.559,7.798,peace
peace_501_keypoints,-0.0,0.0,-1.807,2.319,-2.362,5.532,-0.43,8.053,1.198,8.899,-2.379,10.772,-2.851,14.64,-3.159,17.535,-3.501,20.149,0.002,10.0,1.919,14.715,2.96,17.728,4.083,20.637,2.594,8.631,3.53,10.039,1.832,8.63,1.164,7.855,4.167,6.721,4.846,7.589,4.658,7.613,4.178,7.577,peace
peace_502_keypoints,-0.0,0.0,-1.4,1.84,-1.844,5.008,0.083,7.755,1.993,8.952,-1.895,10.354,-2.222,14.379,-2.392,17.411,-2.696,20.172,-0.001,10.0,2.35,14.438,3.622,17.372,4.99,20.293,2.526,8.589,3.253,9.655,2.011,8.368,2.205,7.662,4.13,6.817,5.122,6.974,4.741,7.026,4.562,7.147,peace
peace_503_keypoints,-0.0,0.0,-1.431,1.848,-1.726,4.925,0.186,7.624,2.107,8.849,-1.81,10.426,-2.054,14.673,-2.29,17.448,-2.5,20.416,-0.002,10.0,2.638,14.566,3.79,17.458,5.173,20.616,2.119,8.946,3.761,9.521,2.649,8.487,2.261,7.752,4.045,7.132,4.325,8.567,4.9,6.926,4.708,6.95,peace
peace_504_keypoints,-0.0,0.0,-1.835,2.22,-2.814,5.631,-0.994,8.367,0.802,9.46,-2.221,10.981,-2.953,15.188,-3.068,17.942,-3.238,20.52,-0.001,10.0,1.893,14.849,2.945,17.92,4.139,21.142,2.347,8.494,3.101,10.299,1.251,9.029,0.412,8.513,3.849,6.766,4.323,7.978,3.77,7.761,2.637,7.24,peace
peace_505_keypoints,-0.0,0.0,-1.472,1.922,-2.093,5.017,-0.267,7.735,1.452,9.033,-2.264,10.268,-2.733,14.114,-2.887,17.077,-3.165,19.67,0.001,10.0,1.849,14.241,2.932,17.205,3.899,19.893,2.66,8.654,3.396,9.55,2.07,8.414,1.54,7.692,4.133,6.732,4.744,7.257,4.337,6.907,4.133,6.732,peace
peace_506_keypoints,-0.0,0.0,-1.764,2.012,-2.419,5.049,-0.76,7.701,1.435,9.166,-2.586,10.59,-3.393,14.699,-3.664,17.623,-4.129,20.555,0.012,10.0,1.559,14.695,2.458,17.766,3.548,20.733,2.481,8.639,3.017,9.879,1.815,8.957,1.295,8.104,4.444,6.716,4.766,7.479,4.471,7.394,3.78,7.131,peace
peace_507_keypoints,-0.0,0.0,-1.602,2.148,-2.371,5.112,-0.654,7.521,1.468,8.736,-2.216,10.248,-2.817,14.27,-3.2,17.207,-3.216,19.831,-0.0,10.0,1.945,14.334,2.819,17.187,3.885,20.028,2.344,8.773,3.163,9.397,2.027,8.406,1.492,7.665,3.868,6.922,4.681,7.449,4.455,6.979,3.752,6.638,peace
peace_508_keypoints,-0.0,0.0,-1.871,1.868,-2.624,5.059,-0.91,7.547,0.917,8.916,-2.399,10.394,-2.98,14.481,-3.256,17.331,-3.424,20.274,-0.006,10.0,1.668,14.512,2.621,17.567,3.641,20.212,2.423,8.795,3.189,9.542,1.771,8.242,1.021,7.696,4.008,7.153,4.751,7.599,4.1,7.045,3.474,6.792,peace
peace_509_keypoints,-0.0,0.0,-1.822,1.624,-2.54,4.799,-1.068,7.437,1.041,8.927,-2.609,10.358,-3.375,14.444,-3.4,17.375,-3.936,20.235,-0.005,10.0,1.475,14.457,2.373,17.634,3.359,20.605,2.551,8.836,2.794,9.529,1.52,8.494,1.07,7.714,4.153,6.921,4.592,7.502,4.159,7.022,3.318,6.467,peace
peace_50_keypoints,0.0,0.0,-27.89,2.379,-16.182,-8.514,-15.306,-7.666,-27.252,9.437,-6.166,12.348,-11.916,18.827,-13.328,16.955,21.769,12.555,0.0,10.0,10.684,9.643,19.332,11.217,27.594,10.386,4.949,6.983,14.31,9.925,21.903,10.312,28.099,9.687,10.847,-0.878,16.345,7.994,23.255,8.736,26.523,8.335,peace
